Date and Time,NMI1,NMI2,NMI3,NMI4,NMI5,NMI6
8/01/2020 2:30,1.3,2.966666667,4.766666667,9.2,0.033333333,4.766666667
8/01/2020 3:00,1.133333333,3.1,4.933333333,9.3,0.036666667,4.7
8/01/2020 3:30,0.8,2.76,4.72,8.68,0.03,4.7
8/01/2020 4:00,0.828571429,3.057142857,5.2,8.628571429,0.032857143,4.871428571
8/01/2020 4:30,0.866666667,3.666666667,5.166666667,8.833333333,0.036666667,5.433333333
8/01/2020 5:00,2.766666667,4.433333333,18,9.066666667,0.2,5.666666667
8/01/2020 5:30,8.12,17.96,47.32,8.6,2.058,5.56
8/01/2020 6:00,18.31428571,90.8,63.68571429,7.057142857,8.07,5.571428571
8/01/2020 6:30,30.03333333,151.3,69.83333333,7.3,7.986666667,5.766666667
8/01/2020 7:00,26.03333333,190.2,68.63333333,7.233333333,8.083333333,5.3
8/01/2020 7:30,15.48,201.86,66.36,6.76,8.008,5.22
8/01/2020 8:00,12.05714286,209.5285714,73.37142857,7.028571429,8.031428571,4.9
8/01/2020 8:30,11.1,175.8,68.96666667,7.3,8.066666667,5.166666667
8/01/2020 9:00,10.4,140.0333333,64.26666667,7.3,8.026666667,5.433333333
8/01/2020 9:30,11.44,208.2,67.5,6.48,8.088,4.94
8/01/2020 10:00,11.62857143,214.6857143,67.55714286,6.342857143,8.014285714,5.071428571
8/01/2020 10:30,11.93333333,207.3333333,74.83333333,6.233333333,8.113333333,5.066666667
8/01/2020 11:00,11.96666667,211.4666667,74.83333333,6.366666667,8.036666667,5.266666667
8/01/2020 11:30,10.66,184.48,71.3,6.6,8.052,5.36
8/01/2020 12:00,9.042857143,100.2,59.07142857,6.742857143,8.1,5.314285714
8/01/2020 12:30,10.03333333,193.8,62.83333333,6.466666667,8.046666667,5.633333333
8/01/2020 13:00,11.26666667,210.4333333,71.73333333,7,8.143333333,5.633333333
8/01/2020 13:30,11.22,208.92,72.56,6.64,8.186,5.62
8/01/2020 14:00,10.3,167,69.22857143,6.8,8.31,5.814285714
8/01/2020 14:30,7.833333333,40.93333333,47.73333333,6.366666667,8.236666667,5.166666667
8/01/2020 15:00,8,25.53333333,21.43333333,5.566666667,8.25,5.2
8/01/2020 15:30,8,14.92,7,5.62,8.33,4.96
8/01/2020 16:00,5.342857143,15.57142857,6.428571429,5.157142857,8.278571429,4.8
8/01/2020 16:30,0.7,15.46666667,5.9,4.766666667,8.39,4.633333333
8/01/2020 17:00,0.733333333,10.3,5.266666667,4.833333333,8.126666667,4.3
8/01/2020 17:30,0.78,10.1,4.44,5.02,8.126,4.3
8/01/2020 18:00,0.928571429,9.9,4.485714286,4.7,5.49,4.271428571
8/01/2020 18:30,1.233333333,9.466666667,4.4,4.8,0.036666667,4.2
8/01/2020 19:00,0.733333333,8.166666667,4.6,4.9,0.03,4.2
8/01/2020 19:30,0.78,5.18,4.4,4.8,0.032,4.34
8/01/2020 20:00,0.785714286,4.9,5.057142857,5.914285714,0.037142857,4.928571429
8/01/2020 20:30,1.1,5.5,5,7.9,0.03,5.033333333
8/01/2020 21:00,1.266666667,5.766666667,5.633333333,8.366666667,0.033333333,5.166666667
8/01/2020 21:30,1.24,5.8,5.66,8.36,0.038,5.16
8/01/2020 22:00,1.371428571,5.4,5.557142857,7.857142857,0.03,4.6
8/01/2020 22:30,1.3,5.4,5.766666667,7.933333333,0.03,4.633333333
8/01/2020 23:00,1.333333333,5.4,5.9,7.833333333,0.033333333,4.733333333
8/01/2020 23:30,1.36,5.4,5.8,7.92,0.038,4.78
9-Jan-20,1.257142857,5.4,5.428571429,8.171428571,0.03,4.785714286
9/01/2020 0:30,1.366666667,5.3,5.733333333,8.333333333,0.033333333,4.9
9/01/2020 1:00,1.466666667,5.033333333,6.233333333,7.8,0.036666667,4.7
9/01/2020 1:30,1.7,4.92,6.1,7.78,0.03,4.68
9/01/2020 2:00,1.3,4.971428571,5.328571429,7.842857143,0.032857143,4.6
9/01/2020 2:30,1.3,4.966666667,5.4,7.933333333,0.036666667,4.733333333
9/01/2020 3:00,1.166666667,5.166666667,5.366666667,7.666666667,0.03,4.866666667
9/01/2020 3:30,0.86,5.42,5.28,8.12,0.032,4.6
9/01/2020 4:00,0.757142857,5.728571429,5.257142857,7.742857143,0.037142857,4.6
9/01/2020 4:30,0.866666667,5.333333333,5.433333333,7.766666667,0.03,4.933333333
9/01/2020 5:00,2.7,5.866666667,12.6,8.366666667,0.196666667,5.7
9/01/2020 5:30,8.8,29.38,34.52,9.28,2.054,5.82
9/01/2020 6:00,21.51428571,142.1,67.28571429,10.51428571,8.095714286,5.585714286
9/01/2020 6:30,31.06666667,198.1666667,72.53333333,9.433333333,8.013333333,5.766666667
9/01/2020 7:00,30.86666667,208.8666667,69.26666667,8.966666667,8.11,5.566666667
9/01/2020 7:30,27.9,230.24,62.1,9.56,8.09,5.28
9/01/2020 8:00,28.58571429,226.2,67.21428571,9.6,8.15,5.2
9/01/2020 8:30,20.63333333,180.6,64.36666667,9.2,8.236666667,5.266666667
9/01/2020 9:00,13.13333333,137.2666667,65.6,9.233333333,8.17,5.366666667
9/01/2020 9:30,19.36,188.64,70.72,9.18,8.264,5.3
9/01/2020 10:00,29.37142857,213.3714286,71.28571429,10.32857143,8.2,5.271428571
9/01/2020 10:30,29.26666667,218.3666667,70.5,9.833333333,8.36,5.366666667
9/01/2020 11:00,25.16666667,211.6666667,68.26666667,11.1,8.43,5.6
9/01/2020 11:30,14.28,172.9998,66.62,16.84,8.41,5.46
9/01/2020 12:00,14.97142857,86.71357143,64.07114286,17.6,8.615714286,5.642857143
9/01/2020 12:30,25.96666667,153.7333333,68.73266667,9.966666667,8.426666667,5.366666667
9/01/2020 13:00,28.43333333,180.8,69.8,9.6,8.573333333,5.066666667
9/01/2020 13:30,25.74,182.68,76.2,9.64,8.494,5.02
9/01/2020 14:00,10.81428571,136.7428571,71.08571429,10.37142857,8.59,5.071428571
9/01/2020 14:30,7.1,29.13333333,33.73333333,9.733333333,8.596666667,5.066666667
9/01/2020 15:00,7.033333333,16.96666667,8.433333333,9.233333333,8.553333333,5.166666667
9/01/2020 15:30,6.62,16.48,8.08,8.52,8.75,5.1
9/01/2020 16:00,4.042857143,16.48571429,7.714285714,8.571428571,8.478571429,5.185714286
9/01/2020 16:30,0.433333333,15,6.9,8.633333333,8.64,5.133333333
9/01/2020 17:00,0.533333333,10.46666667,6.133333333,8.333333333,8.543333333,4.466666667
9/01/2020 17:30,0.64,8.4,5.12,7.2,8.52,4.36
9/01/2020 18:00,0.742857143,8.885714286,5.342857143,7.085714286,5.897142857,4.771428571
9/01/2020 18:30,0.633333333,7.233333333,4.533333333,6.766666667,0.036666667,4.2
9/01/2020 19:00,0.7,4.9,4.233333333,6.6,0.03,4.166666667
9/01/2020 19:30,0.7,3.7,4.36,6.34,0.032,4.12
9/01/2020 20:00,0.757142857,3.728571429,4.714285714,6.585714286,0.037142857,4.257142857
9/01/2020 20:30,1,4.066666667,5.266666667,8.3,0.03,4.5
9/01/2020 21:00,1.233333333,4.433333333,5.8,9.2,0.033333333,4.666666667
9/01/2020 21:30,1.28,4.12,5.86,9.08,0.038,4.62
9/01/2020 22:00,1.2,4.2,5.957142857,9.285714286,0.03,4.7
9/01/2020 22:30,1.233333333,4.2,5.566666667,8.966666667,0.033333333,4.8
9/01/2020 23:00,1.266666667,4.266666667,5.666666667,9.2,0.036666667,4.9
9/01/2020 23:30,1.22,4.36,5.92,9.66,0.03,4.72
10-Jan-20,1.3,4.228571429,5.714285714,9.214285714,0.03,4.971428571
10/01/2020 0:30,1.333333333,4.233333333,5.766666667,9.5,0.033333333,5.166666667
10/01/2020 1:00,1.766666667,4.133333333,5.666666667,9.5,0.036666667,4.666666667
10/01/2020 1:30,2.28,4.24,6.2,9.64,0.03,4.64
10/01/2020 2:00,1.371428571,4.4,5.4,10.22857143,0.032857143,4.742857143
10/01/2020 2:30,1.3,4.2,5.366666667,10,0.036666667,4.633333333
10/01/2020 3:00,1.133333333,3.833333333,5.266666667,9.466666667,0.03,4.666666667
10/01/2020 3:30,0.82,3.88,5.3,9.58,0.032,4.6
10/01/2020 4:00,0.9,3.914285714,5.728571429,9.414285714,0.037142857,4.657142857
10/01/2020 4:30,0.866666667,4.233333333,5.666666667,9.333333333,0.03,5.033333333
10/01/2020 5:00,3.166666667,5.466666667,15.26666667,9.6,0.2,5.766666667
10/01/2020 5:30,10.18,16.12,40.64,9.4,2.156,6.1
10/01/2020 6:00,22.35714286,62.48571429,65.34285714,8.714285714,8.562857143,5.242857143
10/01/2020 6:30,28.9,95.03333333,69.56666667,9.1,8.436666667,5.033333333
10/01/2020 7:00,26.86666667,96.4,71.06666667,9.133333333,8.523333333,5.133333333
10/01/2020 7:30,27.38,111.38,78.56,8.76,8.57,5.5
10/01/2020 8:00,27.44285714,166.2714286,76.57142857,8.685714286,8.472857143,5.071428571
10/01/2020 8:30,21,151.4,69.7,10.76666667,8.676666667,5.033333333
10/01/2020 9:00,13.4,110,69.23333333,12.73333333,8.486666667,5.2
10/01/2020 9:30,17.76,173.74,77.6,9.12,8.68,5.36
10/01/2020 10:00,19.48571429,179.0428571,78,8.971428571,8.602857143,5.257142857
10/01/2020 10:30,17.3,181.5,72.4,9.5,8.996666667,5.366666667
10/01/2020 11:00,11,167.6,64.3,9.766666667,9.12,5.3
10/01/2020 11:30,9.44,107.06,68.28,9.9,8.756,5.52
10/01/2020 12:00,7.114285714,15.72857143,48.34285714,9.671428571,9.12,6.228571429
10/01/2020 12:30,6.933333333,11.03333333,17.76666667,11.2,7.57,5.8
10/01/2020 13:00,6.266666667,11.66666667,11.16666667,16.13333333,5.353333333,5.766666667
10/01/2020 13:30,3.92,11.9,9.44,16.06,5.324,5.82
10/01/2020 14:00,0.4,11.47142857,8.142857143,9.528571429,6.308571429,6.071428571
10/01/2020 14:30,0.4,11.4,7.366666667,8.7,8.7,5.433333333
10/01/2020 15:00,0.4,11.4,7.5,8.833333333,8.9,5.3
10/01/2020 15:30,0.4,10.98,8.06,8.86,9.29,5.36
10/01/2020 16:00,0.485714286,7.814285714,6.814285714,9.7,8.872857143,5.4
10/01/2020 16:30,0.733333333,4.133333333,5.9,10.36666667,9.076666667,4.9
10/01/2020 17:00,0.866666667,4.433333333,5.066666667,10.4,8.923333333,4.633333333
10/01/2020 17:30,1.04,4.78,4.08,9.8,8.824,4.22
10/01/2020 18:00,1.114285714,4.185714286,3.657142857,9.971428571,6.294285714,4.528571429
10/01/2020 18:30,0.9,4.033333333,4.066666667,9.7,0.033333333,4.066666667
10/01/2020 19:00,0.933333333,3.933333333,4.366666667,8.8,0.036666667,4.033333333
10/01/2020 19:30,1.06,3.32,4.06,9.88,0.03,4.14
10/01/2020 20:00,1.414285714,3.857142857,4.757142857,10.28571429,0.032857143,4.328571429
10/01/2020 20:30,1.666666667,3.966666667,4.9,10.53333333,0.036666667,4.433333333
10/01/2020 21:00,1.8,3.933333333,4.866666667,10.53333333,0.03,4.533333333
10/01/2020 21:30,2.08,4,4.82,10.34,0.032,4.62
10/01/2020 22:00,1.571428571,4.057142857,5.042857143,10.01428571,0.037142857,4.7
10/01/2020 22:30,1.5,4.3,5.133333333,10,0.03,4.6
10/01/2020 23:00,1.533333333,4.433333333,4.633333333,10.2,0.033333333,4.4
10/01/2020 23:30,1.6,4.22,4.78,9.8,0.038,4.48
11-Jan-20,1.6,3.814285714,4.928571429,9.828571429,0.03,4.685714286
11/01/2020 0:30,1.566666667,3.6,4.533333333,9.9,0.033333333,4.4
11/01/2020 1:00,1.533333333,3.533333333,4.666666667,9.9,0.036666667,4.4
11/01/2020 1:30,1.58,3.54,4.82,10.1,0.03,4.4
11/01/2020 2:00,1.671428571,3.928571429,5.128571429,10.98571429,0.032857143,4.428571429
11/01/2020 2:30,1.8,3.533333333,5.533333333,11.03333333,0.036666667,4.5
11/01/2020 3:00,1.133333333,3.633333333,5,10.6,0.03,4.5
11/01/2020 3:30,1.04,3.78,4.62,10.26,0.032,4.48
11/01/2020 4:00,1.142857143,4.157142857,4.7,9.928571429,0.037142857,4.542857143
11/01/2020 4:30,1.066666667,4.333333333,5,10.46666667,0.03,4.966666667
11/01/2020 5:00,1.166666667,4.6,5.733333333,10.16666667,0.2,5.166666667
11/01/2020 5:30,1.08,5.1,5.68,9.5,2.26,5.24
11/01/2020 6:00,1,5.414285714,4.314285714,8.585714286,9.074285714,4.971428571
11/01/2020 6:30,1.033333333,5.366666667,4.133333333,8.166666667,8.906666667,4.966666667
11/01/2020 7:00,1.1,6.233333333,4.433333333,7.9,9.023333333,5.233333333
11/01/2020 7:30,1.2,7.08,4.78,7.82,9.16,5.44
11/01/2020 8:00,1.4,6.085714286,4.471428571,7.9,8.92,5.2
11/01/2020 8:30,0.9,7.633333333,4.7,8.766666667,9.183333333,5.333333333
11/01/2020 9:00,0.9,18.13333333,4.166666667,8.133333333,8.87,5.4
11/01/2020 9:30,0.92,29.82,3.9,7.36,9.144,4.96
11/01/2020 10:00,0.971428571,17.5,4.042857143,7.457142857,8.957142857,4.828571429
11/01/2020 10:30,0.933333333,6.5,4.366666667,8,9.066666667,4.833333333
11/01/2020 11:00,1.033333333,6.633333333,4.266666667,7.933333333,9.113333333,4.7
11/01/2020 11:30,1.1,6.86,4.08,7.9,8.886,4.64
11/01/2020 12:00,1.014285714,7.642857143,3.742857143,6.642857143,9.261428571,4.4
11/01/2020 12:30,0.766666667,9.333333333,3.966666667,6.566666667,8.9,4.266666667
11/01/2020 13:00,0.733333333,7.2,3.466666667,6.8,9.14,3.966666667
11/01/2020 13:30,0.78,5.64,3.02,7.14,8.98,3.9
11/01/2020 14:00,0.7,5.771428571,3.1,7.671428571,9.08,4.042857143
11/01/2020 14:30,0.7,5.9,3.133333333,7.6,9.15,4.2
11/01/2020 15:00,0.7,5.266666667,3.333333333,7.433333333,9.03,3.833333333
11/01/2020 15:30,0.68,3.2,3.54,7.14,9.358,3.9
11/01/2020 16:00,0.657142857,3.2,3.242857143,7.271428571,8.892857143,3.9
11/01/2020 16:30,0.8,3.566666667,3.3,7.1,9.166666667,3.933333333
11/01/2020 17:00,0.8,4,3.5,6.8,8.996666667,4
11/01/2020 17:30,0.8,3.36,3.22,6.62,8.964,4.02
11/01/2020 18:00,0.828571429,3.171428571,3.642857143,6.614285714,6.337142857,4.042857143
11/01/2020 18:30,0.9,3.166666667,3.466666667,6.4,0.03,3.9
11/01/2020 19:00,1.1,3.3,3.3,6.533333333,0.033333333,3.866666667
11/01/2020 19:30,1.38,3.28,3.12,6.8,0.038,3.82
11/01/2020 20:00,0.957142857,3.257142857,3.314285714,7.142857143,0.03,4.071428571
11/01/2020 20:30,1.2,3.766666667,3.9,8.5,0.033333333,4.5
11/01/2020 21:00,1.4,4.5,4.633333333,9.433333333,0.036666667,4.5
11/01/2020 21:30,1.52,4.44,4.84,9.24,0.03,4.5
11/01/2020 22:00,1.885714286,4.257142857,4.8,9.057142857,0.032857143,4.528571429
11/01/2020 22:30,1.566666667,4.3,5.066666667,9.066666667,0.036666667,4.6
11/01/2020 23:00,1.5,4.066666667,4.533333333,8.833333333,0.03,4.6
11/01/2020 23:30,1.5,4,4.5,8.96,0.032,4.56
12-Jan-20,1.528571429,4.085714286,5.014285714,9.114285714,0.037142857,4.4
12/01/2020 0:30,1.566666667,4.2,5.166666667,8.766666667,0.03,4.433333333
12/01/2020 1:00,1.533333333,3.8,4.7,8.433333333,0.033333333,4.5
12/01/2020 1:30,1.58,3.44,4.3,8.34,0.038,4.58
12/01/2020 2:00,1.5,3.6,4.442857143,8.5,0.032857143,4.757142857
12/01/2020 2:30,1.533333333,3.633333333,4.766666667,8.666666667,0.036666667,4.4
12/01/2020 3:00,1.466666667,3.666666667,4.566666667,9.466666667,0.03,4.466666667
12/01/2020 3:30,1.16,3.7,4.26,10.16,0.032,4.68
12/01/2020 4:00,1.028571429,4.042857143,4.3,9.171428571,0.037142857,4.857142857
12/01/2020 4:30,1.066666667,3.9,4.6,9.2,0.03,4.466666667
12/01/2020 5:00,1.233333333,3.9,4.2,9.2,0.2,4.366666667
12/01/2020 5:30,1.56,3.8,4.04,8.44,2.27,4.2
12/01/2020 6:00,1.171428571,3.4,3.314285714,6.885714286,9.121428571,3.828571429
12/01/2020 6:30,1.433333333,3.333333333,3.166666667,6.566666667,8.943333333,3.866666667
12/01/2020 7:00,1.066666667,3.333333333,3.166666667,6.5,9.053333333,3.8
12/01/2020 7:30,0.96,3.56,2.96,6.46,9.188,3.8
12/01/2020 8:00,0.857142857,3.314285714,3.085714286,6.157142857,8.948571429,3.857142857
12/01/2020 8:30,0.933333333,3.333333333,2.8,5.866666667,9.23,3.966666667
12/01/2020 9:00,0.8,4.066666667,3.2,6.066666667,8.916666667,3.9
12/01/2020 9:30,0.78,4.3,3.78,6.14,9.206,3.88
12/01/2020 10:00,0.7,3.157142857,3.157142857,6.042857143,9.021428571,3.771428571
12/01/2020 10:30,0.666666667,3.266666667,3.5,6.233333333,9.12,3.766666667
12/01/2020 11:00,0.6,3.2,2.866666667,6.366666667,9.173333333,3.866666667
12/01/2020 11:30,0.6,3.22,2.92,7.02,8.946,3.94
12/01/2020 12:00,0.6,3.3,3.342857143,5.814285714,9.318571429,4.328571429
12/01/2020 12:30,0.533333333,3.266666667,3.1,5.533333333,8.95,3.9
12/01/2020 13:00,0.466666667,3.233333333,2.866666667,5.633333333,9.2,3.9
12/01/2020 13:30,0.56,3.3,2.82,6.06,9.058,4.02
12/01/2020 14:00,0.428571429,3.3,3.128571429,5.871428571,9.15,4.328571429
12/01/2020 14:30,0.5,3.3,3.466666667,5.8,9.21,3.966666667
12/01/2020 15:00,0.466666667,3.433333333,3.1,5.8,9.08,4
12/01/2020 15:30,0.44,3.64,3.3,5.84,9.428,3.82
12/01/2020 16:00,0.542857143,3.428571429,3.242857143,6,8.96,3.9
12/01/2020 16:30,0.466666667,3.666666667,3.366666667,6.366666667,9.233333333,3.866666667
12/01/2020 17:00,0.6,3.8,3.733333333,7.166666667,9.08,3.8
12/01/2020 17:30,0.62,3.42,3.38,7.24,9.066,3.82
12/01/2020 18:00,1.042857143,3.442857143,3.357142857,6.828571429,6.447142857,3.928571429
12/01/2020 18:30,1.533333333,3.3,3.633333333,6.533333333,0.036666667,4
12/01/2020 19:00,0.8,3.4,3.833333333,6.866666667,0.03,4.033333333
12/01/2020 19:30,0.8,3.5,3.72,7.04,0.032,4.08
12/01/2020 20:00,0.828571429,3.128571429,3.714285714,7.371428571,0.037142857,4.028571429
12/01/2020 20:30,1.066666667,3.4,3.833333333,8.433333333,0.03,4.233333333
12/01/2020 21:00,1.433333333,3.866666667,4.7,9.566666667,0.033333333,4.7
12/01/2020 21:30,1.48,3.98,5.06,9.64,0.038,4.96
12/01/2020 22:00,1.4,3.985714286,4.757142857,10.48571429,0.03,4.428571429
12/01/2020 22:30,1.4,4.4,4.666666667,9.133333333,0.033333333,4.466666667
12/01/2020 23:00,1.4,4.5,5,9,0.036666667,4.4
12/01/2020 23:30,1.44,4.16,4.66,8.94,0.03,4.42
13-Jan-20,1.542857143,4.828571429,4.757142857,8.585714286,0.03,4.528571429
13/01/2020 0:30,1.433333333,3.933333333,4.4,8.466666667,0.033333333,4.8
13/01/2020 1:00,1.5,3.9,4.633333333,8.766666667,0.036666667,5.433333333
13/01/2020 1:30,1.5,3.66,5,8.72,0.03,5.6
13/01/2020 2:00,1.528571429,3.5,4.571428571,8.885714286,0.032857143,4.371428571
13/01/2020 2:30,1.566666667,3.533333333,4.433333333,9,0.036666667,4.333333333
13/01/2020 3:00,1.6,3.566666667,4.3,9,0.03,4.366666667
13/01/2020 3:30,1.62,3.62,4.28,9.28,0.032,4.32
13/01/2020 4:00,0.957142857,3.985714286,4.371428571,8.714285714,0.037142857,4.4
13/01/2020 4:30,1.266666667,3.766666667,4.633333333,8.666666667,0.03,4.666666667
13/01/2020 5:00,4.8,4.066666667,4.8,9.133333333,0.206666667,5.4
13/01/2020 5:30,11.42,29.42,18.14,12.94,2.376,5.66
13/01/2020 6:00,12.5,145.7,68.64285714,31.3,9.568571429,5.185714286
13/01/2020 6:30,12.6,190,71,43.03333333,9.35,5.4
13/01/2020 7:00,12.2,195.4666667,72.3,50.2,9.473333333,5.7
13/01/2020 7:30,12.9,191.82,76.28,58.02,9.712,6.06
13/01/2020 8:00,12.72857143,194.3571429,73.4,48.84285714,9.342857143,5.128571429
13/01/2020 8:30,13.8,166.1666667,70.63333333,41,9.983333333,5.133333333
13/01/2020 9:00,14.56666667,135.5,69.43333333,38.8,9.886666667,6.9
13/01/2020 9:30,14.18,189.08,75,37.88,10.046,15.32
13/01/2020 10:00,14.38571429,195,78.2,40.31428571,9.544285714,33.77142857
13/01/2020 10:30,14,193.2333333,73.46666667,42.23333333,9.606666667,34.03333333
13/01/2020 11:00,13.7,191.0333333,67.06666667,47.7,9.7,24.93333333
13/01/2020 11:30,13.22,166.74,67.36,46,9.398,5.44
13/01/2020 12:00,12.21428571,101.8142857,61.8,28.88571429,9.975714286,5.457142857
13/01/2020 12:30,12.83333333,174.6333333,67.13333333,8.4,9.463333333,5.3
13/01/2020 13:00,13.53333333,185.5,66.43333333,19.73333333,10.66333333,5.6
13/01/2020 13:30,13.22,185.16,62.82,32.74,10.176,5.4
13/01/2020 14:00,10.84285714,138.7428571,59.1,16.7,1.748571429,5.4
13/01/2020 14:30,8.433333333,18.93333333,28.4,17.03333333,3.533333333,5.433333333
13/01/2020 15:00,7.833333333,11.33333333,7.733333333,8.7,10.19666667,6.7
13/01/2020 15:30,7.6,8.24,7.3,8.62,11.344,8.36
13/01/2020 16:00,5.285714286,5.971428571,7.728571429,8.128571429,9.302857143,5.314285714
13/01/2020 16:30,0.533333333,5.766666667,7.233333333,7.533333333,9.273333333,5
13/01/2020 17:00,0.566666667,5.433333333,5.966666667,7.1,9.236666667,4.766666667
13/01/2020 17:30,0.52,5.38,5.58,6.52,9.636,6.04
13/01/2020 18:00,0.742857143,5.614285714,5.071428571,4.714285714,6.111428571,12.28571429
13/01/2020 18:30,0.966666667,5.066666667,5.033333333,3.933333333,0.036666667,16
13/01/2020 19:00,0.7,4.166666667,5.066666667,3.766666667,0.03,18.96666667
13/01/2020 19:30,0.7,3.72,5.06,3.68,0.032,18.84
13/01/2020 20:00,0.757142857,3.914285714,5.614285714,4.114285714,0.037142857,18.62857143
13/01/2020 20:30,1.033333333,4.3,6.5,5.833333333,0.03,18.76666667
13/01/2020 21:00,1.266666667,4.466666667,6.733333333,6.666666667,0.033333333,19.46666667
13/01/2020 21:30,1.24,4.4,6.72,6.66,0.038,20.88
13/01/2020 22:00,1.371428571,4.628571429,6.457142857,7.071428571,0.03,22.25714286
13/01/2020 22:30,1.3,4.933333333,6.666666667,7.666666667,0.033333333,22.53333333
13/01/2020 23:00,1.3,4.4,6.6,7.833333333,0.036666667,21.63333333
13/01/2020 23:30,1.32,4.4,6.24,7.5,0.03,21.44
14-Jan-20,1.4,4.4,6.514285714,7.5,0.032857143,21.94285714
14/01/2020 0:30,1.366666667,4.4,6.633333333,7.533333333,0.036666667,21.63333333
14/01/2020 1:00,1.333333333,4.7,6.433333333,7.533333333,0.03,21.23333333
14/01/2020 1:30,1.4,5.16,6.74,7.44,0.03,21.14
14/01/2020 2:00,1.4,4.4,6.785714286,7.514285714,0.032857143,21.58571429
14/01/2020 2:30,1.433333333,3.933333333,6.633333333,7.333333333,0.036666667,22.03333333
14/01/2020 3:00,1.333333333,4.033333333,6.7,7.366666667,0.03,21.4
14/01/2020 3:30,1.08,4.06,6.28,7.26,0.032,21.38
14/01/2020 4:00,1.457142857,4.157142857,6.314285714,7.128571429,0.037142857,22.1
14/01/2020 4:30,1.366666667,4.666666667,6.7,14.5,0.03,22.8
14/01/2020 5:00,4.833333333,4.6,17.43333333,42.1,0.24,24.56666667
14/01/2020 5:30,13.02,35.62,44.04,86.44,2.638,25.18
14/01/2020 6:00,14.27142857,168.6142857,66.8,180.4857143,11.45571429,24.67142857
14/01/2020 6:30,14.33333333,198.4666667,68.3,237.5,12.19333333,24.23333333
14/01/2020 7:00,14.2,214.2,68.9,246.6666667,9.993333333,24
14/01/2020 7:30,13.48,230.22,68.44,241.4,11.23,24.76
14/01/2020 8:00,13.74285714,225.1285714,63.57142857,231.8857143,9.404285714,23.94285714
14/01/2020 8:30,13.46666667,191.1,66.39966667,180.4,10.28333333,24.66666667
14/01/2020 9:00,13.23333333,158.1333333,64.63266667,122.3,11.94666667,26.86666667
14/01/2020 9:30,13.2,223.68,67.1,213.68,12.222,29.86
14/01/2020 10:00,12.85714286,219.9714286,67.38571429,222.1428571,12.04428571,30.32857143
14/01/2020 10:30,13.13333333,219.6,69.66666667,225.4333333,12.29,30.36666667
14/01/2020 11:00,13.5,219.4666667,67.26666667,202.3,11.01666667,29.2
14/01/2020 11:30,13.6,192.8,70.38,172.74,9.56,29
14/01/2020 12:00,13.28571429,112.7142857,64.95714286,115.4714286,12.28285714,28.88571429
14/01/2020 12:30,13.43333333,198.6,69.5,220.7,10.95666667,28.7
14/01/2020 13:00,13.56666667,219.3333333,68.33333333,236.3666667,9.206666667,29.23333333
14/01/2020 13:30,13.48,219.14,68.34,225.18,9.052,29.56
14/01/2020 14:00,9.971428571,174.7857143,65.47142857,242.6142857,9.14,28.51428571
14/01/2020 14:30,7.333333333,57.06666667,29.6,207.7666667,9.106666667,29.43333333
14/01/2020 15:00,7.2,16.46666667,10.8,170.1333333,9.04,29.73333333
14/01/2020 15:30,6.4,12.12,10.36,58.58,9.308,29.68
14/01/2020 16:00,2.428571429,8.914285714,9.971428571,46.87142857,8.905714286,29.37142857
14/01/2020 16:30,0.5,9.266666667,8.633333333,45.53333333,9.146666667,29.5
14/01/2020 17:00,0.5,8.4,6.533333333,47.73333333,9.016666667,28.8
14/01/2020 17:30,0.5,8.34,5.38,56,8.99,28.66
14/01/2020 18:00,0.5,8.014285714,5.328571429,61.97142857,6.258571429,28.64285714
14/01/2020 18:30,0.533333333,7.633333333,5,39.3,0.033333333,28.13333333
14/01/2020 19:00,0.566666667,6.933333333,4.033333333,15.76666667,0.036666667,28.4
14/01/2020 19:30,0.54,6.16,3.72,7.04,0.03,28.4
14/01/2020 20:00,0.757142857,6,3.828571429,6.8,0.032857143,28.34285714
14/01/2020 20:30,1,6.266666667,4.166666667,7.2,0.036666667,28.43333333
14/01/2020 21:00,1.2,6.833333333,4.666666667,7.933333333,0.03,28.7
14/01/2020 21:30,1.22,6.9,4.74,7.88,0.032,28.18
14/01/2020 22:00,1.3,6.9,5.042857143,8.314285714,0.037142857,27.64285714
14/01/2020 22:30,1.266666667,6.8,4.6,8.6,0.03,27.46666667
14/01/2020 23:00,1.233333333,6.766666667,4.933333333,8.6,0.03,27.5
14/01/2020 23:30,1.32,7.1,4.78,8.62,0.032,27.3
15-Jan-20,1.485714286,6.985714286,4.671428571,8.785714286,0.037142857,26.5
15/01/2020 0:30,1.7,6.833333333,4.666666667,8.9,0.03,28.23333333
15/01/2020 1:00,1.6,6.833333333,4.666666667,8.666666667,0.033333333,27.86666667
15/01/2020 1:30,1.42,6.3,4.44,8.78,0.038,28.04
15/01/2020 2:00,1.528571429,6.271428571,4.628571429,9.328571429,0.03,27.31428571
15/01/2020 2:30,1.533333333,6.2,4.666666667,8.933333333,0.03,27.16666667
15/01/2020 3:00,1.233333333,6.3,4.666666667,8.9,0.033333333,27.26666667
